scaffold_smiles,n_compounds,mean_pic50,std_pic50,pic50_range,contains_patent_exclusive,patent_exclusive_scaffold
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@H]6CC[C@@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)c1cccnc1,8,7.137945261359969,0.1097390573490275,0.370933367109588,True,True
O=C(/C=C/c1ccccc1)C1C(=O)NC2CCCCC2C1c1ccccc1,7,4.693058965459669,0.4229109925191275,0.9393021596463882,True,True
O=C(c1ccc2[nH]c(-c3cc4ccccc4n3CC3CC3)nc2c1)N1CCCCC1,7,6.924888323160139,0.5620019929783829,1.6018015452390637,False,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CCCCN5)ccc4[nH]3)n(CC3CC3)c2n1)C1CC1,7,6.982426367710815,0.1456946239965988,0.4330142202137459,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(N5CCC5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,7,6.151151886291065,0.3229348913706694,0.7884469230053055,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6[nH]ccc(=O)c6c5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,7,7.1890500925121765,0.3111507871365029,0.8507019175322554,False,False
O=C(c1ccc2[nH]c(-c3cnc(-c4ccccc4)n3CC3CC3)nc2c1)N1CCCCC1,7,5.3643536998924,0.3223834374201921,0.927078228050692,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6[nH]c(=O)ccc6c5)cc4n3CC3CC3)nc2c1)N1CC2CCC1C2,7,7.407293231069185,0.2468834290350502,0.6886291709977996,False,False
O=C(c1ccc2c(c1)nc(-c1cc3cccnc3n1CC1CC1)n2C1CC1)N1CCCCC1,7,6.706971222571824,0.6584016305138299,1.7715206714846312,False,False
O=C1NCCc2cc3[nH]c(-c4cc5cccc(OCCn6cncn6)c5n4CC4CC4)nc3cc21,7,6.817204657901003,0.6491117414122127,2.0,False,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccccc5)cc4n3CC3CC3)nn2c1)N1CC2CCC1C2,7,6.861181262165114,0.34341382211682,0.8740950906196794,False,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCCCC5)nc4n3CC3CC3)nn2c1)N1CCCCC1,7,5.651327317445825,0.1329033009943546,0.3934042548391563,False,False
O=C1Cc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CCCCC7)ccc6[nH]5)n(CC5CC5)c4n3)ccc2N1,7,7.047262884827306,0.2712681886316607,0.6020599913279625,False,False
O=C(c1ccc2[nH]c(-c3cc4cccnc4n3CC3CC3)nc2c1)N1CC[C@H]2CC[C@@H]1C2,6,7.055204841458946,0.1163426409656066,0.3252598752884816,True,True
O=C(c1ccc2[nH]c(-c3cc4cccnc4n3CC3CC3)nc2c1)N1C[C@H]2CC[C@@H]1C2,6,5.551051581943135,0.7397857448176011,1.718804249320991,False,False
